"country","who_region","status","evidence","EverCases","recently_reported","s0","prop_eff_pop","life_expectancy","pop_size","haq_index","Pop_y1","Pop_y2","Pop_y3","Pop_y4","Pop_y5","Pop_y6","Pop_y7","Pop_y8","Pop_y9","Pop_y10","Pop_y11","Pop_y12","Pop_y13","Pop_y14","Pop_y15","Pop_y16","Pop_y17","Pop_y18","Pop_y19","Pop_y20","Pop_y21","Pop_y22","Pop_y23","Pop_y24","Pop_y25","Pop_y26","Pop_y27","Pop_y28","Pop_y29","Pop_y30","Pop_y31","Pop_y32","Pop_y33","Pop_y34","Pop_y35","Pop_y36","Pop_y37","Pop_y38","Pop_y39","Pop_y40","Pop_y41","Pop_y42","Pop_y43","Pop_y44","Pop_y45","Pop_y46","Pop_y47","Pop_y48","Pop_y49","Pop_y50","Pop_y51","Pop_y52","Pop_y53","Pop_y54","Pop_y55","Pop_y56","Pop_y57","Pop_y58","Pop_y59","Pop_y60","Pop_y61","Pop_y62","Pop_y63","Pop_y64","Pop_y65","Pop_y66","Pop_y67","Pop_y68","Pop_y69","Pop_y70","Pop_y71","Pop_y72","Pop_y73","Pop_y74","Pop_y75","Pop_y76","Pop_y77","Pop_y78","Pop_y79","Pop_y80","Pop_y81","Pop_y82","Pop_y83","Pop_y84","Pop_y85","Pop_y86","Pop_y87","Pop_y88","Pop_y89","Pop_y90","Pop_y91","Pop_y92","Pop_y93","Pop_y94","Pop_y95","Pop_y96","Pop_y97","Pop_y98","Pop_y99","Pop_y100+","Births_15","Births_16","Births_17","Births_18","Births_19","Births_20","Births_21","Births_22","Births_23","Births_24","Births_25","Births_26","Births_27","Births_28","Births_29","Births_30","Births_31","Births_32","Births_33","Births_34","Births_35","Births_36","Births_37","Births_38","Births_39","Births_40","Births_41","Births_42","Births_43","Births_44","Births_45","Births_46","Births_47","Births_48","Births_49"
"Cyprus","Europe","NoTransmission","Good",FALSE,FALSE,1,0.70495230840942,81.391,1224341.5,90.3,13314,13381.5,13661,13711,13473,13311.5,13563,13709,13358,13061,12809.5,12620,12490,12422.5,12419,12483,12615.5,12819.5,13122.5,13529.5,14024.5,14596,15245.5,16000.5,16878,17900,19065.5,20343.5,21580,22580.5,23277,23667,23758,23631,23369,23000.5,22543.5,22002,21396,20756.5,20089,19392.5,18678.5,18008.5,17464,17071.5,16832,16728,16680,16592.5,16410.5,16130,15776.5,15404.5,15078,14831,14664.5,14561,14451,14250.5,13927.5,13473.5,12902,12289.5,11732.5,11264,10885,10589.5,10316,10014.5,9675,9265,8785,8267.5,7756.5,7270,6797.5,6341.5,5898.5,5447.5,4985,4515.5,4047,3590,3151.5,2738.5,2354.5,1998,1672,1377.5,1116,889,695,532.5,396.5,285.5,197.5,130.5,82,107,0.0003965,0.0013835,0.002974,0.005055,0.0071725,0.009256,0.0112075,0.0131655,0.0153855,0.018054,0.0217285,0.026464,0.0319465,0.0378235,0.0428595,0.046592,0.048216,0.0477695,0.0462195,0.043696,0.039802,0.034687,0.0294075,0.0241895,0.0189665,0.0138695,0.009544,0.006154,0.003777,0.0023445,0.0014695,0.001006,0.000693,0.000458,0.0002385
"Czech_Republic","Europe","NoTransmission","Good",FALSE,FALSE,1,0.0710563550204208,78.2268292682927,10422065.5,89,111638,112475,112183,111467,110534,109174.5,108809,110541.5,114928.5,118932.5,119618.5,116788.5,110566.5,104386.5,99888,96714.5,95243,94707,94209,93902.5,94214,94901,96507.5,101383,110825,121551,128028,132481,135851,136173,137189.5,138589.5,139638.5,141316.5,142698,143866.5,145505.5,147980.5,154696,166506.5,175534.5,179577.5,183473,187509,188391.5,181644,167470,154740.5,147241,141177,136061,133852.5,134494.5,137494,141574.5,139468,129798.5,122181.5,118909.5,117651,122059,130300.5,135015.5,136283.5,136295.5,135456,135448,134934.5,131667,127136.5,125808.5,126943,120349,104745,95278.5,90778,81541.5,72761,66473.5,59062.5,51549,45773,41251.5,37594,34376,31201.5,28056.5,24338.5,20167,16211.5,12809,9953.5,7674.5,5882,4364,3090.5,2040,1230.5,656,659,0.000375,0.0016235,0.00414,0.007523,0.0113085,0.015171,0.0196105,0.0244755,0.029964,0.036062,0.042509,0.0490485,0.05482,0.059464,0.0622555,0.062935,0.061077,0.056873,0.0515885,0.0455485,0.038921,0.0319425,0.0254935,0.0197605,0.014691,0.0103025,0.006727,0.004006,0.002187,0.0011925,0.000633,0.0003775,0.000238,0.000161,9.7e-05
"Denmark","Europe","NoTransmission","Good",FALSE,FALSE,1,0.0616572911630642,81.5512195121951,5764475,92.1,61277.5,61625,62046,61078.5,59245.5,58493.5,59371.5,61324,64079.5,66235,67262,68084.5,68242,68233.5,67987.5,68104,67879.5,68612,70742,72195.5,73121,75251,77508.5,79654,81253,80890.5,80183,79237.5,77957,76848,74620.5,72028.5,70029,68545.5,66519.5,64774.5,64582,65096,66661,68986,70410,70961,72181,76117.5,78198.5,77812.5,79195,80043,77871.5,76140,77041.5,80951.5,86271,87537,84704,82392,78956,75258.5,73364.5,71097,69360.5,68855.5,68402.5,67627.5,65949.5,65097,64138.5,62344.5,62090.5,62057.5,62466,64918,66755.5,65136.5,60697,55073,49805,44018,39244.5,36297,33376.5,30590.5,27332.5,24043.5,21126.5,18378.5,15958,13753,11752,9894,8269,6825,5518.5,4350,3290,2428.5,1688.5,1176.5,827,1195.5,3.45e-05,5.2e-05,0.000353,0.0012565,0.002959,0.0046215,0.0077475,0.0117005,0.0168375,0.0244645,0.0338855,0.0449655,0.0529975,0.0649895,0.0697865,0.072012,0.072536,0.0673095,0.059192,0.053289,0.0449705,0.0379955,0.030198,0.0232525,0.018303,0.013216,0.0082955,0.0053275,0.0030025,0.00182,0.001045,0.0006315,0.000212,9e-05,0.000138
"Djibouti","EasternMed","Epidemic","Good",TRUE,TRUE,0.974898785425101,0.780966976571928,62.694,1066497.5,35,23351,23142,22926.5,22741,22587.5,22461,22363.5,22262.5,22239.5,22289,22326,22418.5,22547,22718,22918,23078.5,23048.5,22660,22062.5,21397,20673.5,19970.5,19580,19433.5,19267,19009.5,18638,18241,17885.5,17492,17038.5,16587,16150.5,15739,15392.5,15119,14878.5,14651.5,14441.5,14230,13987,13703.5,13381,13025,12638.5,12221,11777.5,11304,10808,10309.5,9818,9333,8858.5,8397,7957.5,7535.5,7128,6738.5,6365,6007,5659,5319,4996,4681,4373,4083,3821.5,3614,3488,3396,3222.5,2952.5,2671,2408.5,2158.5,1922.5,1703.5,1498,1304.5,1129,967,817,678,553.5,448,356.5,280,215,161.5,118.5,84,59,40,26.5,17,11,7,4,2,2,0.0044175,0.0080295,0.0115825,0.01488,0.0183385,0.0223695,0.0284015,0.036339,0.044395,0.0521045,0.059209,0.0656715,0.0715765,0.0767745,0.0805145,0.0825835,0.0827905,0.0813615,0.079483,0.0770915,0.0727255,0.0663435,0.0592295,0.051636,0.043396,0.034729,0.0267785,0.01989,0.0144415,0.0104425,0.0075515,0.0055945,0.004144,0.0030245,0.0018895
"Dominican_Republic","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.707028696076217,72.889,10796548.5,61.2,204541.5,204992,204654,204963,205282,205363,205475,205700,205653,204400.5,201134,196345.5,193141,193718,195431,196086,196234.5,195996.5,195734.5,193911.5,190495.5,189541.5,190663.5,190576.5,189797.5,188423,185961.5,183261.5,180458,177154,172749,167793.5,163880.5,160899.5,158814,156939,153398,149673.5,147047,144427.5,141313,138084,134970,131464,128066,125390.5,122322.5,118787.5,115609.5,112642,110144.5,108647.5,107461,105277.5,102697.5,100207,97408,94374,90989,87232.5,83152,78882,74516.5,70075,65628.5,61197,56820.5,52548.5,48510.5,44744,41899,38968,35199.5,31842.5,28958,26622.5,24885.5,23403,22057,20790.5,19652,18313,16544.5,14596,12789.5,11141.5,9538.5,8043.5,6690.5,5494.5,4451.5,3560.5,2819,2207,1702,1293.5,966,706,504,1037.5,0.0117335,0.021592,0.033596,0.046641,0.057023,0.063882,0.0673545,0.0678245,0.0671205,0.0657105,0.0638315,0.0615875,0.0592045,0.056675,0.053737,0.0503345,0.046479,0.0422515,0.0379955,0.0337675,0.0294765,0.0251545,0.021031,0.017142,0.0134135,0.009902,0.0069345,0.004587,0.0028725,0.0017635,0.00113,0.000871,0.000671,0.0004615,0.000255
"East_Timor_(Timor_Leste)","SoutheastAsia","Epidemic","Poor",FALSE,FALSE,0.867031997984379,0.763181079172422,68.475,1268227.5,43.4,31403,31351,31370.5,31452,31282.5,30564,30271.5,30571.5,30687,30617,30763,31264,31801,32118.5,32133.5,31760,31083.5,30405,29653,28781,27830,26655,25416.5,24310,23327,22403,21460,20564.5,19790,19114,18497.5,17885,17187.5,16391,15537.5,14640.5,13726.5,12847.5,12090.5,11512.5,11067.5,10706.5,10440,10257,10170.5,10186.5,10227,10188,9998,9638,9200,8762.5,8349,7968,7563.5,7129,6726,6364,6043,5774.5,5543.5,5345,5174.5,5051,4999.5,4995,5025.5,5057.5,5025.5,4909,4715.5,4475.5,4217.5,3915,3544.5,3139,2722.5,2319,1957.5,1634,1365.5,1147.5,954,779,617,489,403.5,337,276,217,167,129.5,99,72.5,52,34.5,22,12,6.5,4,0.002642,0.006106,0.0137455,0.025659,0.0398865,0.055199,0.0678815,0.07731,0.084132,0.088569,0.0909335,0.0914165,0.090545,0.088506,0.0855945,0.0818615,0.077235,0.071838,0.0662825,0.06071,0.055132,0.0495695,0.044099,0.0387815,0.033814,0.029158,0.0244545,0.0197535,0.0156385,0.0122235,0.0094295,0.007222,0.0055295,0.0042685,0.003151
"Ecuador","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.445003151320479,72.153,17290960.5,62.2,298536.5,299420,299298.5,300457,304334.5,309766.5,317143.5,323589,324308,321536.5,319095,316705.5,314554,312834,312205,312524.5,313192.5,314023.5,315009.5,316144,316794,316074.5,314667,312915,310569.5,307598.5,304157.5,300916,297301,293253,288982.5,284312.5,279394,273759.5,267496,261079.5,254391,247692.5,240995.5,234247,227551,221101,215127.5,209504.5,204053,198841.5,193921,188943.5,184226.5,180000,175368,170332.5,165272.5,160490,155683,150288,144916.5,139543.5,133767,128190.5,123229.5,118658.5,114179,109587.5,105020.5,100429.5,95744.5,90990,86299.5,81700,76136.5,68990.5,62692,58627,55263.5,51761,48124,44448,40824,37179.5,33401,29676.5,26209,22961,19899.5,17102.5,14590,12319.5,10292,8505.5,6923,5506.5,4258.5,3199,2361,1728,1241.5,873.5,603.5,1030.5,0.012909,0.0230295,0.0332895,0.0424495,0.0479565,0.0497145,0.0502155,0.050079,0.050075,0.0503025,0.0504465,0.05039,0.049931,0.048987,0.0473945,0.045167,0.0425265,0.039571,0.03651,0.033374,0.0300925,0.0266905,0.0233495,0.020086,0.0167875,0.0134805,0.010392,0.00761,0.005296,0.003496,0.002247,0.0014905,0.000929,0.0004945,0.000188
"Egypt","EasternMed","NoTransmission","Good",FALSE,FALSE,0.974898785425101,0.204614860072544,70.99,105018985,58,2472522,2506238.5,2520314.5,2603507.5,2665291.5,2620366,2539307,2432280,2340771,2243790.5,2153353.5,2102264,2047154,1996061.5,1955953.5,1925458.5,1899584.5,1872319.5,1845560.5,1818662,1800794,1774414,1745955.5,1733665,1730940.5,1732692.5,1738974,1725956,1714058.5,1727538,1739478.5,1733868.5,1707543.5,1673138.5,1633360.5,1591555,1542288,1487319.5,1445207.5,1408947,1360328,1302628,1249959,1202076,1154328.5,1108832,1073893.5,1043564.5,1011673.5,983606,957051,928985,899943,867237,836377.5,807695,774231,739346.5,703896.5,668320,633974,600315.5,567434,534615,500912,466015,429951.5,395267.5,362582.5,335810.5,320533,308990.5,283317.5,244482,206642.5,174391.5,148538,128470,113035,101143.5,91862.5,83254,73549.5,62917.5,53230.5,44347.5,35577,27492.5,20540.5,14993.5,10709,7483.5,5135,3443.5,2239,1410,858,500.5,278,316.5,0.0028605,0.0073285,0.0179045,0.0345615,0.053535,0.0727855,0.0866795,0.0944945,0.0981985,0.0984365,0.0960735,0.0916015,0.0863095,0.08054,0.074509,0.068288,0.061972,0.055653,0.0496425,0.043992,0.038623,0.033522,0.0287105,0.024203,0.0200455,0.016234,0.0127115,0.009506,0.0068045,0.004648,0.003036,0.0019455,0.0012845,0.000963,0.0006815
"El_Salvador","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.720666417162673,71.061,6191566.5,63.2,101234,102092.5,104455,108073,111092.5,111991.5,112210,112618,112644.5,112462,112771,113674.5,112965.5,111946.5,113777,116740.5,120559.5,125622.5,130276,133339,134689,133980.5,132028,129792,126880,122872.5,117634,111848,106210.5,100659.5,95282.5,90022,84946.5,80764,77873.5,76291.5,75796.5,75992,76212,76088.5,75791.5,74748.5,72906,70919.5,68849,67339,66504,65445.5,63960,62322,60908.5,59457.5,57752,55679,53288.5,51237.5,49505.5,47675.5,45714,43847,42418.5,41156,39667.5,38118,36451.5,34996.5,33939.5,32801,31310,29601,28016.5,26519,25011.5,23525,21911.5,20481.5,19429,18377,17065.5,15512,13943,12428.5,10958,9586,8289.5,7171,6285,5494.5,4680,3843,3072,2405,1850.5,1404.5,1043.5,769.5,574,423,294,486,0.010733,0.019412,0.028616,0.037307,0.0430945,0.045781,0.047235,0.04789,0.048309,0.04854,0.04825,0.0473835,0.046026,0.044189,0.0418355,0.039035,0.0361305,0.0332365,0.030515,0.027943,0.025251,0.0224155,0.0195995,0.016807,0.013895,0.010905,0.008167,0.005773,0.003801,0.00228,0.001265,0.0007045,0.00032,2.2e-05,1.45e-05
"Equatorial_Guinea","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.735831547523997,60.708,1548642,49.3,46099.5,45362.5,44693,43979,43167.5,42249,41196,40024.5,40619.5,41134,39494.5,37462.5,35055,32215,29270,26758,24999,24052,24004.5,24482,24953,25408,25859,26274.5,26679.5,27084.5,27500.5,27938.5,28379.5,28714.5,28757,28395,27616.5,26442,24986.5,23440.5,22029.5,20789.5,19632.5,18563,17608,16781.5,16074.5,15475,14939,14388.5,13777,13098.5,12363.5,11636,11012,10534,10208,10026.5,9892.5,9653,9230,8610.5,7815,6956.5,6202,5640.5,5290,5130,5066.5,4953.5,4711,4338.5,3854.5,3332,2812,2397.5,2148.5,2000.5,1903.5,1800.5,1666,1500.5,1312,1122,950,804,682.5,583,499,424.5,356.5,295.5,241,193,151.5,116.5,87.5,65,47,33.5,25,18.5,15,32,0.034686,0.0589045,0.080106,0.0954155,0.1014945,0.099233,0.096699,0.095426,0.0954685,0.096495,0.097047,0.0966165,0.094426,0.090494,0.0856705,0.0803745,0.0755995,0.071511,0.06784,0.0644955,0.0613465,0.058254,0.0547355,0.050688,0.046137,0.041072,0.035423,0.0293725,0.023793,0.0189335,0.0150135,0.011976,0.009352,0.006952,0.0044115
"Eritrea","Africa","Epidemic","Poor",FALSE,FALSE,0.705553164012053,0.704529906757334,67.133,3456879.5,27.6,97208.5,95921,95407.5,95330,95917,96387,96470,96787.5,96620,96332.5,95230.5,93826.5,93779,93252.5,91701.5,87989.5,83787,79763.5,76037.5,73542,71427,70269,69620.5,64285,57986.5,54184,50475.5,48052.5,45764,44168,42683,41200,39861.5,38803.5,37810.5,36889,35835,34615.5,33450,32392,31496.5,30754,30094.5,29383.5,28600.5,27754,26918,26153.5,25387,24489.5,23574.5,22742.5,21889.5,21027,20157.5,19281.5,18438.5,17576,16699.5,15894.5,15070,14245.5,13435.5,12641,11902.5,11196.5,10498,9790.5,8981.5,9046.5,9057,8556,8202.5,7554.5,6870,6182,5513.5,4877,4277.5,3718,3203.5,2725,2276,1863,1502.5,1192.5,928,702.5,514.5,365.5,250.5,163.5,100,55,28,12.5,5,2,0,0,0.009963,0.0189285,0.031366,0.0465855,0.0611835,0.073996,0.0830675,0.0883765,0.0915045,0.0930215,0.0938475,0.094248,0.0944635,0.0944665,0.0938925,0.0925625,0.0900525,0.086361,0.0819025,0.076791,0.071116,0.064954,0.0585485,0.052,0.0455065,0.039076,0.032543,0.0260515,0.0203915,0.0157235,0.0119615,0.00905,0.0068325,0.0051365,0.003361
"Estonia","Europe","NoTransmission","Good",FALSE,FALSE,1,0.0297203998989694,78.3463414634146,1315410,85.9,14358,14240,14128.5,14339.5,14174,14015,14150,14520,15263.5,15627.5,15591,15481.5,14842.5,14138.5,13626,12973.5,12523.5,12308,12334,12267,12031.5,12338.5,12976.5,13331,13590.5,14277,15761,17004,18271.5,19960,20715,20787.5,20210.5,19650,19644.5,19641,19200.5,18740,18517,18293,18089.5,18185,18358.5,18238.5,18169.5,18084,18207.5,18567.5,18520,18074,17454.5,16611,16182.5,16301,16668.5,16950.5,17241,17786,17949,17763.5,17387,16991.5,16712,16778.5,16700.5,15913.5,15425,15308,14728,14600.5,14231.5,13212,12182,10230,8900,8578.5,9090,10487,10314,9634,9351,8885.5,8044.5,6814.5,5763.5,4986.5,4680,4294.5,3613.5,3044.5,2563,2009.5,1484.5,1086.5,767,541,357,211.5,117.5,147.5,0.0008535,0.002401,0.0042525,0.0063335,0.0087705,0.0117915,0.016558,0.0230035,0.029972,0.037022,0.0433705,0.0487715,0.05292,0.055687,0.0568035,0.05625,0.054204,0.0509245,0.0473715,0.043637,0.0391665,0.0340105,0.028948,0.0241135,0.019326,0.014648,0.0105435,0.007137,0.0045165,0.0026655,0.0014215,0.000696,0.00026,2.95e-05,1.05e-05
"Ethiopia","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.461971724153272,65.371,113495558.5,28.1,3579770.5,3462695,3367749.5,3277347,3182502.5,3102092,3057040.5,3036569.5,3003374.5,2958134,2930216,2909905,2867881.5,2812766.5,2755757.5,2693432,2641038.5,2585583,2510038,2441048,2374322.5,2308802,2247766.5,2173612,2097683.5,2027832,1956386.5,1899962,1835067,1751708,1685656,1628813.5,1552720.5,1457308.5,1362131.5,1275969,1220851,1190996,1158656.5,1116946.5,1069451.5,1023290.5,979198.5,932767.5,886662.5,848290.5,820075,797120,773467.5,747964.5,718964,689282.5,658852.5,628035,600588.5,573712,546686.5,519638,492417,465798,434708,398696.5,370665,352906,336872.5,318999,300097,281555,262838,244482.5,227725.5,214598,200370.5,182011.5,163402.5,145398.5,128417,112634.5,98102.5,84813.5,72771,61640.5,51258.5,41889,33801.5,26930.5,21072.5,16159,12132,8911,6396.5,4476.5,3052.5,2027,1309.5,823.5,505.5,304,179.5,231,0.0110905,0.0206975,0.0337315,0.049461,0.0646365,0.078132,0.088559,0.0958095,0.100918,0.104183,0.1058825,0.106141,0.1052205,0.103249,0.10052,0.097081,0.0928395,0.087926,0.082995,0.0780855,0.0727155,0.066806,0.060498,0.053886,0.0472545,0.0406885,0.034286,0.0282365,0.0232735,0.019453,0.0162885,0.013631,0.0113135,0.009117,0.006239
"Fiji","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.651356604732996,67.924,902531,47.9,18013.5,18129,18320,18486.5,18490.5,18340,18086,17823.5,17740,17781.5,17779.5,17654.5,17339.5,16766.5,16286,16039,15725,15381,15080.5,14889,14784.5,14821.5,15007.5,15089.5,15006,14989,15072.5,15130.5,15040,14785,14553.5,14418,14193,14134,14279.5,14233.5,14080.5,13887,13604,13225.5,12750,12191,11613.5,10945,10118.5,9538.5,9370.5,9409,9418.5,9337,9218,9019,8942.5,8909.5,8794,8706.5,8568,8162,7793.5,7612.5,7318,6919,6446,5961,5483.5,4978.5,4493.5,3963,3445.5,3288.5,3189,2894.5,2612.5,2319.5,2033,1822,1662.5,1494.5,1313,1138.5,976,824,684.5,558.5,447.5,351.5,270.5,205.5,152.5,112,82.5,59.5,41.5,28.5,20,14,9.5,6,4,5,0.0001555,0.002097,0.009109,0.0215175,0.0367335,0.053172,0.065029,0.071704,0.074955,0.0754595,0.0744235,0.072319,0.0700115,0.067655,0.065061,0.062118,0.058518,0.0542415,0.049508,0.0444585,0.0394965,0.034729,0.030225,0.0260265,0.0222435,0.018807,0.0153015,0.011721,0.008454,0.0056235,0.0033795,0.001759,0.000775,0.0003575,0.0001885
"Finland","Europe","NoTransmission","Good",FALSE,FALSE,1,0.0217881459872091,82.1317073170732,5483327.5,95.9,47109,49833,52840,55559,58029.5,59733.5,60988.5,61999.5,62878,63272.5,62694,61993.5,61773.5,61144,60481,59982,58873,58733,59372,60334.5,60375,61178.5,63481.5,65803.5,68376.5,69735.5,71258,72374.5,72575,72337,71643.5,70025,68716,70176.5,72160.5,73792.5,73994,72074,70223,69534.5,69199,69527.5,69934.5,69324,66933.5,62410,60447,62274.5,64073,65678,68609,71693.5,72618,72854.5,73529.5,74388.5,74201.5,73396,72774,72115,70496,70549,72564,72698,71996.5,71115.5,71339,70805.5,70215.5,71837.5,72821.5,72459,70285,64547,53847,45795.5,39371,42031.5,41264,35756,36283.5,32832.5,29277,26781.5,24329.5,21182,18967.5,17409.5,15594,13363.5,10901,8564,6543,5052.5,3773,2642.5,1789.5,1147.5,739.5,922.5,1e-06,4.2e-05,0.0010555,0.0031895,0.0060375,0.010059,0.013663,0.01719,0.020829,0.0246925,0.0290745,0.033948,0.0388985,0.0436285,0.0472435,0.0494025,0.049495,0.047601,0.044674,0.0409175,0.036274,0.030923,0.0257125,0.0208265,0.01623,0.0119775,0.008346,0.0054215,0.0033085,0.0019645,0.0010985,0.000604,0.000302,0.0001385,5.65e-05
"France","Europe","Epidemic","Good",TRUE,TRUE,1,0.321373672745432,82.1756097560976,63810494,91.7,681308,691189,705104,723822,745922,760959,770951,783231,796845.5,803286,800718,796651.5,795628,792462.5,782107.5,780121,779974,783700.5,784237.5,766776.5,740522.5,717980.5,704815.5,701644,687043,676809,694266.5,720264.5,737698.5,750531,763398.5,773490.5,783415,789300,786289,783318.5,805649.5,836469,843651.5,825501.5,801718,795411,784708,783246,815991.5,855135,886283,897350.5,879378.5,854819,839965,832139,839394,847639,851370,849509,830524.5,816574.5,813354.5,807465.5,796850,786684,780170,770794.5,763105,754495.5,754056.5,751610,751562.5,752484,743966.5,728148.5,694238,586982,494344.5,476223.5,446493.5,400226.5,379191,387829,383349,366367.5,350775,332808,314081,291750,269693,247733.5,220496.5,188745.5,157823,132182.5,109014,88420.5,68714.5,52035,38706,28138.5,19583,21595,0.0006125,0.001974,0.0040615,0.006818,0.010021,0.013669,0.018074,0.023261,0.0290755,0.0354285,0.0420765,0.048794,0.0548335,0.0598515,0.063082,0.064262,0.0629975,0.059471,0.054872,0.0494755,0.0433025,0.0365665,0.030186,0.0243515,0.018984,0.0141095,0.0099295,0.0065185,0.004008,0.002359,0.0012775,0.0006495,0.0002685,6e-05,1.3e-05
"French_Guiana","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.749999512367076,82.1756097560976,283588,91.7,7275,7133.5,6939,6720,6533,6157.5,5772.5,5666.5,5720,5809,5832,5863.5,5847,5747,5676.5,5653.5,5615.5,5559,5490,5354,5178.5,5009.5,4795,4511,4211,3973,3779.5,3669.5,3668.5,3640,3642,3703.5,3713,3678.5,3646.5,3647,3648,3675,3693,3697.5,3691,3580.5,3477.5,3475,3502,3501.5,3449,3364,3290.5,3228,3135,2973,2797,2685,2611.5,2517,2425,2334,2206.5,2096,1998,1904,1826,1731,1636.5,1537,1428,1313.5,1195,1090.5,995,892.5,794,715.5,643,559,494,447.5,385.5,335,302.5,262,222,196,171.5,146,116,88.5,71.5,57,43.5,33,24.5,17.5,12,8,5,4,2.5,2,0.0094165,0.0186945,0.0293625,0.040386,0.049187,0.055536,0.0616455,0.067831,0.0739065,0.0797245,0.084833,0.0890875,0.092296,0.094309,0.0946515,0.093279,0.0904595,0.086401,0.081747,0.076565,0.070516,0.063675,0.0567155,0.0497475,0.0425795,0.0352325,0.027989,0.0210435,0.0149695,0.009939,0.0061345,0.0035265,0.001801,0.0008165,0.000259
"French_Polynesia","WesternPacific","NoTransmission","Good",FALSE,FALSE,0.886407025582283,0.814667465362673,82.217,298026.5,91.7,3986,4084,4148,4257.5,4371.5,4412.5,4475,4604,4759,4839,4852,4786,4693.5,4618.5,4490.5,4471.5,4600.5,4722.5,4720,4603.5,4305.5,4105,4143,4194.5,4309,4508,4602,4637.5,4739,4776.5,4890.5,4873.5,4767.5,4927.5,5001,4918,4820.5,4721,4502.5,4161,3889.5,3844.5,3879.5,3880.5,3926,3976.5,4004.5,4011.5,4039.5,4050.5,4011.5,3986.5,3960,3915,3862.5,3772,3642.5,3502.5,3339,3163,3012.5,2867.5,2686.5,2515,2357,2185,2025.5,1879.5,1732.5,1614.5,1551.5,1480,1406,1348,1273.5,1179.5,1077.5,972.5,876,789.5,703.5,622,543,457,374.5,304.5,247,193,149,116,92,75.5,64,55,44,34,24,15.5,10,18.5,0.005998,0.0112095,0.0168065,0.022233,0.026394,0.029314,0.032483,0.03602,0.0393625,0.0422675,0.044244,0.0452325,0.045473,0.0450115,0.043814,0.041962,0.039847,0.037636,0.0356725,0.033877,0.0315575,0.0286465,0.025536,0.022274,0.018678,0.014827,0.0112535,0.0081045,0.0054975,0.0034655,0.0020405,0.0011715,0.000602,0.0002555,2.5e-05
"Gabon","Africa","Epidemic","Good",TRUE,TRUE,0.705553164012053,0.752880514551543,66.531,2230691,40.4,61473.5,61207,60889.5,60405,59704.5,58761.5,57686,56517.5,54876,52716.5,50482,48534,46899,45382.5,44010,42781.5,41749.5,40854.5,40049,39279.5,38680.5,38296,37994.5,37944,38172,38495,38631,38518.5,38314,38041.5,37687.5,37143.5,36356,35475,34568,33612.5,32556,31415.5,30182.5,28875,27641.5,26425,25182,23973.5,22815.5,21747.5,20741.5,19718,18695.5,17721.5,16823,15990,15210,14455,13715,13028,12381.5,11741,11111,10497,9900.5,9332,8805,8312.5,7840.5,7392,6964.5,6555,6159.5,5698.5,5204.5,4850,4528.5,4141.5,3765,3413.5,3093,2795.5,2518,2258.5,2022.5,1791.5,1557,1334,1131.5,950,785.5,641,514.5,406.5,317,242.5,182.5,134.5,98,69.5,50,35,23.5,46.5,0.018627,0.0335715,0.0488365,0.0626285,0.071166,0.0742805,0.0753985,0.0755175,0.076133,0.0775385,0.079549,0.081919,0.083748,0.084741,0.084496,0.0829265,0.0800515,0.0759235,0.0707575,0.064772,0.058717,0.052784,0.047068,0.041592,0.0363655,0.031293,0.0259465,0.0203885,0.015324,0.0109665,0.007549,0.005066,0.0032515,0.0019925,0.0010525
"Gambia","Africa","Epidemic","Poor",FALSE,FALSE,0.705553164012053,0.844965463328783,62.612,2489957,35.7,82652.5,81657.5,80812,80045,79242,78273,77067.5,75485.5,73601.5,71626,69619.5,67605.5,65631.5,63280.5,60830.5,58660.5,56148,53830.5,51964.5,50127.5,48456,46572,44576,42846.5,41367.5,40073.5,38789.5,37400.5,35956.5,34555,33313.5,32171,31067,29972,28894,27838,26853,25952.5,25041.5,24142.5,23277.5,22451,21664,20903.5,20168,19446.5,18694,17928,17196,16499,15794.5,15084,14362.5,13647,12932,12192.5,11434,10660.5,9887,9124,8381.5,7672,6996,6371.5,5806,5288.5,4822,4399,4010,3597,3421.5,3503.5,3465,3264,2998,2707.5,2414,2135.5,1881,1647.5,1427.5,1224.5,1046.5,883.5,734.5,603.5,487,384.5,296.5,224.5,166,119.5,84,57,37.5,23.5,14.5,8,4.5,4.5,0.011501,0.0209335,0.031964,0.0440015,0.0559085,0.067626,0.0804895,0.093952,0.1049895,0.1127405,0.1164745,0.1164695,0.114674,0.111671,0.1080725,0.104222,0.1010175,0.098856,0.0985805,0.0995575,0.0981615,0.0937895,0.0874125,0.0792125,0.069021,0.057305,0.0462935,0.0366245,0.0288795,0.0230675,0.018651,0.0153695,0.0126145,0.010044,0.0067625
